USERID,date,hour,poweramount,price
1530,31-Jan-2019,12:00:00,4.12,4.47
1530,31-Jan-2019,16:00:00,6.87,4.47
1530,31-Jan-2019,20:00:00,6.87,4.47
1530,01-Feb-2019,00:00:00,2.79,4.07
1530,01-Feb-2019,04:00:00,2.79,4.07
1530,01-Feb-2019,08:00:00,4.18,4.07
1530,01-Feb-2019,12:00:00,4.18,4.07
1530,01-Feb-2019,16:00:00,6.97,4.07
1530,01-Feb-2019,20:00:00,6.97,4.07
1530,02-Feb-2019,00:00:00,2.79,4.06
1530,02-Feb-2019,04:00:00,2.79,4.06
1530,02-Feb-2019,08:00:00,4.18,4.06
1530,02-Feb-2019,12:00:00,4.18,4.06
1530,02-Feb-2019,16:00:00,6.97,4.06
1530,02-Feb-2019,20:00:00,6.97,4.06
1530,03-Feb-2019,00:00:00,2.80,3.90
1530,03-Feb-2019,04:00:00,2.80,3.90
1530,03-Feb-2019,08:00:00,4.20,3.90
1530,03-Feb-2019,12:00:00,4.20,3.90
1530,03-Feb-2019,16:00:00,7.01,3.90
1530,03-Feb-2019,20:00:00,7.01,3.90
1530,04-Feb-2019,00:00:00,2.79,4.01
1530,04-Feb-2019,04:00:00,2.79,4.01
1530,04-Feb-2019,08:00:00,4.19,4.01
1530,04-Feb-2019,12:00:00,4.19,4.01
1530,04-Feb-2019,16:00:00,6.98,4.01
1530,04-Feb-2019,20:00:00,6.98,4.01
1530,05-Feb-2019,00:00:00,2.84,3.50
1530,05-Feb-2019,04:00:00,2.84,3.50
1530,05-Feb-2019,08:00:00,4.26,3.50
1530,05-Feb-2019,12:00:00,4.26,3.50
1530,05-Feb-2019,16:00:00,7.10,3.50
1530,05-Feb-2019,20:00:00,7.10,3.50
1530,06-Feb-2019,00:00:00,2.87,3.23
1530,06-Feb-2019,04:00:00,2.87,3.23
1530,06-Feb-2019,08:00:00,4.30,3.23
1530,06-Feb-2019,12:00:00,4.30,3.23
1530,06-Feb-2019,16:00:00,7.17,3.23
1530,06-Feb-2019,20:00:00,7.17,3.23
1530,07-Feb-2019,00:00:00,2.76,4.37
1530,07-Feb-2019,04:00:00,2.76,4.37
1530,07-Feb-2019,08:00:00,4.14,4.37
1530,07-Feb-2019,12:00:00,4.14,4.37
1530,07-Feb-2019,16:00:00,6.89,4.37
1530,07-Feb-2019,20:00:00,6.89,4.37
1530,08-Feb-2019,00:00:00,2.87,3.25
1530,08-Feb-2019,04:00:00,2.87,3.25
1530,08-Feb-2019,08:00:00,4.30,3.25
1530,08-Feb-2019,12:00:00,4.30,3.25
1530,08-Feb-2019,16:00:00,7.16,3.25
1530,08-Feb-2019,20:00:00,7.16,3.25
1530,09-Feb-2019,00:00:00,2.75,4.45
1530,09-Feb-2019,04:00:00,2.75,4.45
1530,09-Feb-2019,08:00:00,4.12,4.45
1530,09-Feb-2019,12:00:00,4.12,4.45
1530,09-Feb-2019,16:00:00,6.87,4.45
1530,09-Feb-2019,20:00:00,6.87,4.45
1530,10-Feb-2019,00:00:00,2.87,3.21
1530,10-Feb-2019,04:00:00,2.87,3.21
1530,10-Feb-2019,08:00:00,4.31,3.21
1530,10-Feb-2019,12:00:00,4.31,3.21
1530,10-Feb-2019,16:00:00,7.18,3.21
1530,10-Feb-2019,20:00:00,7.18,3.21
1530,11-Feb-2019,00:00:00,2.78,4.16
1530,11-Feb-2019,04:00:00,2.78,4.16
1530,11-Feb-2019,08:00:00,4.17,4.16
1530,11-Feb-2019,12:00:00,4.17,4.16
1530,11-Feb-2019,16:00:00,6.94,4.16
1530,11-Feb-2019,20:00:00,6.94,4.16
1530,12-Feb-2019,00:00:00,2.78,4.17
1530,12-Feb-2019,04:00:00,2.78,4.17
1530,12-Feb-2019,08:00:00,4.17,4.17
1530,12-Feb-2019,12:00:00,4.17,4.17
1530,12-Feb-2019,16:00:00,6.94,4.17
1530,12-Feb-2019,20:00:00,6.94,4.17
1530,13-Feb-2019,00:00:00,2.89,3.00
1530,13-Feb-2019,04:00:00,2.89,3.00
1530,13-Feb-2019,08:00:00,4.33,3.00
1530,13-Feb-2019,12:00:00,4.33,3.00
1530,13-Feb-2019,16:00:00,7.22,3.00
1530,13-Feb-2019,20:00:00,7.22,3.00
1530,14-Feb-2019,00:00:00,2.79,4.01
1530,14-Feb-2019,04:00:00,2.79,4.01
1530,14-Feb-2019,08:00:00,4.19,4.01
1530,14-Feb-2019,12:00:00,4.19,4.01
1530,14-Feb-2019,16:00:00,6.98,4.01
1530,14-Feb-2019,20:00:00,6.98,4.01
1530,15-Feb-2019,00:00:00,2.78,4.11
1530,15-Feb-2019,04:00:00,2.78,4.11
1530,15-Feb-2019,08:00:00,4.17,4.11
1530,15-Feb-2019,12:00:00,4.17,4.11
1530,15-Feb-2019,16:00:00,6.96,4.11
1530,15-Feb-2019,20:00:00,6.96,4.11
1530,16-Feb-2019,00:00:00,2.76,4.32
1530,16-Feb-2019,04:00:00,2.76,4.32
1530,16-Feb-2019,08:00:00,4.14,4.32
1530,16-Feb-2019,12:00:00,4.14,4.32
1530,16-Feb-2019,16:00:00,6.91,4.32
1530,16-Feb-2019,20:00:00,6.91,4.32
1530,17-Feb-2019,00:00:00,2.87,3.20
1530,17-Feb-2019,04:00:00,2.87,3.20
1530,17-Feb-2019,08:00:00,4.31,3.20
1530,17-Feb-2019,12:00:00,4.31,3.20
1530,17-Feb-2019,16:00:00,7.18,3.20
1530,17-Feb-2019,20:00:00,7.18,3.20
1530,18-Feb-2019,00:00:00,2.76,4.31
1530,18-Feb-2019,04:00:00,2.76,4.31
1530,18-Feb-2019,08:00:00,4.15,4.31
1530,18-Feb-2019,12:00:00,4.15,4.31
1530,18-Feb-2019,16:00:00,6.91,4.31
1530,18-Feb-2019,20:00:00,6.91,4.31
1530,19-Feb-2019,00:00:00,2.83,3.64
1530,19-Feb-2019,04:00:00,2.83,3.64
1530,19-Feb-2019,08:00:00,4.24,3.64
1530,19-Feb-2019,12:00:00,4.24,3.64
1530,19-Feb-2019,16:00:00,7.07,3.64
1530,19-Feb-2019,20:00:00,7.07,3.64
1530,20-Feb-2019,00:00:00,2.76,4.36
1530,20-Feb-2019,04:00:00,2.76,4.36
1530,20-Feb-2019,08:00:00,4.14,4.36
1530,20-Feb-2019,12:00:00,4.14,4.36
1530,20-Feb-2019,16:00:00,6.90,4.36
1530,20-Feb-2019,20:00:00,6.90,4.36
1530,21-Feb-2019,00:00:00,2.85,3.43
1530,21-Feb-2019,04:00:00,2.85,3.43
1530,21-Feb-2019,08:00:00,4.27,3.43
1530,21-Feb-2019,12:00:00,4.27,3.43
1530,21-Feb-2019,16:00:00,7.12,3.43
1530,21-Feb-2019,20:00:00,7.12,3.43
1530,22-Feb-2019,00:00:00,2.84,3.50
1530,22-Feb-2019,04:00:00,2.84,3.50
1530,22-Feb-2019,08:00:00,4.26,3.50
1530,22-Feb-2019,12:00:00,4.26,3.50
1530,22-Feb-2019,16:00:00,7.11,3.50
1530,22-Feb-2019,20:00:00,7.11,3.50
1530,23-Feb-2019,00:00:00,2.81,3.83
1530,23-Feb-2019,04:00:00,2.81,3.83
1530,23-Feb-2019,08:00:00,4.22,3.83
1530,23-Feb-2019,12:00:00,4.22,3.83
1530,23-Feb-2019,16:00:00,7.03,3.83
1530,23-Feb-2019,20:00:00,7.03,3.83
1530,24-Feb-2019,00:00:00,2.84,3.53
1530,24-Feb-2019,04:00:00,2.84,3.53
1530,24-Feb-2019,08:00:00,4.26,3.53
1530,24-Feb-2019,12:00:00,4.26,3.53
1530,24-Feb-2019,16:00:00,7.10,3.53
1530,24-Feb-2019,20:00:00,7.10,3.53
1530,25-Feb-2019,00:00:00,2.80,3.98
1530,25-Feb-2019,04:00:00,2.80,3.98
1530,25-Feb-2019,08:00:00,4.19,3.98
1530,25-Feb-2019,12:00:00,4.19,3.98
1530,25-Feb-2019,16:00:00,6.99,3.98
1530,25-Feb-2019,20:00:00,6.99,3.98
1530,26-Feb-2019,00:00:00,2.77,4.28
1530,26-Feb-2019,04:00:00,2.77,4.28
1530,26-Feb-2019,08:00:00,4.15,4.28
1530,26-Feb-2019,12:00:00,4.15,4.28
1530,26-Feb-2019,16:00:00,6.92,4.28
1530,26-Feb-2019,20:00:00,6.92,4.28
1530,27-Feb-2019,00:00:00,2.85,3.44
1530,27-Feb-2019,04:00:00,2.85,3.44
1530,27-Feb-2019,08:00:00,4.27,3.44
1530,27-Feb-2019,12:00:00,4.27,3.44
1530,27-Feb-2019,16:00:00,7.12,3.44
1530,27-Feb-2019,20:00:00,7.12,3.44
1530,28-Feb-2019,00:00:00,2.78,4.15
1530,28-Feb-2019,04:00:00,2.78,4.15
1530,28-Feb-2019,08:00:00,4.17,4.15
1530,28-Feb-2019,12:00:00,4.17,4.15
1530,28-Feb-2019,16:00:00,6.95,4.15
1530,28-Feb-2019,20:00:00,6.95,4.15
7513,01-Jan-2019,00:00:00,3.10,3.72
7513,01-Jan-2019,04:00:00,3.10,3.72
7513,01-Jan-2019,08:00:00,4.65,3.72
7513,01-Jan-2019,12:00:00,4.65,3.72
7513,01-Jan-2019,16:00:00,7.74,3.72
7513,01-Jan-2019,20:00:00,7.74,3.72
7513,02-Jan-2019,00:00:00,2.89,3.01
7513,02-Jan-2019,04:00:00,2.89,3.01
7513,02-Jan-2019,08:00:00,4.34,3.01
7513,02-Jan-2019,12:00:00,4.34,3.01
7513,02-Jan-2019,16:00:00,7.23,3.01
7513,02-Jan-2019,20:00:00,7.23,3.01
7513,03-Jan-2019,00:00:00,2.92,3.09
7513,03-Jan-2019,04:00:00,2.92,3.09
7513,03-Jan-2019,08:00:00,4.37,3.09
7513,03-Jan-2019,12:00:00,4.37,3.09
7513,03-Jan-2019,16:00:00,7.29,3.09
7513,03-Jan-2019,20:00:00,7.29,3.09
7513,04-Jan-2019,00:00:00,3.21,4.12
7513,04-Jan-2019,04:00:00,3.21,4.12
7513,04-Jan-2019,08:00:00,4.82,4.12
7513,04-Jan-2019,12:00:00,4.82,4.12
7513,04-Jan-2019,16:00:00,8.04,4.12
7513,04-Jan-2019,20:00:00,8.04,4.12
7513,05-Jan-2019,00:00:00,3.00,3.40
7513,05-Jan-2019,04:00:00,3.00,3.40
7513,05-Jan-2019,08:00:00,4.51,3.40
7513,05-Jan-2019,12:00:00,4.51,3.40
7513,05-Jan-2019,16:00:00,7.51,3.40
7513,05-Jan-2019,20:00:00,7.51,3.40
7513,06-Jan-2019,00:00:00,2.99,3.35
7513,06-Jan-2019,04:00:00,2.99,3.35
7513,06-Jan-2019,08:00:00,4.49,3.35
7513,06-Jan-2019,12:00:00,4.49,3.35
7513,06-Jan-2019,16:00:00,7.48,3.35
7513,06-Jan-2019,20:00:00,7.48,3.35
7513,07-Jan-2019,00:00:00,3.23,4.17
7513,07-Jan-2019,04:00:00,3.23,4.17
7513,07-Jan-2019,08:00:00,4.84,4.17
7513,07-Jan-2019,12:00:00,4.84,4.17
7513,07-Jan-2019,16:00:00,8.07,4.17
7513,07-Jan-2019,20:00:00,8.07,4.17
7513,08-Jan-2019,00:00:00,3.17,3.98
7513,08-Jan-2019,04:00:00,3.17,3.98
7513,08-Jan-2019,08:00:00,4.76,3.98
7513,08-Jan-2019,12:00:00,4.76,3.98
7513,08-Jan-2019,16:00:00,7.94,3.98
7513,08-Jan-2019,20:00:00,7.94,3.98
7513,09-Jan-2019,00:00:00,3.12,3.79
7513,09-Jan-2019,04:00:00,3.12,3.79
7513,09-Jan-2019,08:00:00,4.68,3.79
7513,09-Jan-2019,12:00:00,4.68,3.79
7513,09-Jan-2019,16:00:00,7.80,3.79
7513,09-Jan-2019,20:00:00,7.80,3.79
7513,10-Jan-2019,00:00:00,3.31,4.44
7513,10-Jan-2019,04:00:00,3.31,4.44
7513,10-Jan-2019,08:00:00,4.96,4.44
7513,10-Jan-2019,12:00:00,4.96,4.44
7513,10-Jan-2019,16:00:00,8.27,4.44
7513,10-Jan-2019,20:00:00,8.27,4.44
7513,11-Jan-2019,00:00:00,3.01,3.42
7513,11-Jan-2019,04:00:00,3.01,3.42
7513,11-Jan-2019,08:00:00,4.52,3.42
7513,11-Jan-2019,12:00:00,4.52,3.42
7513,11-Jan-2019,16:00:00,7.53,3.42
7513,11-Jan-2019,20:00:00,7.53,3.42
7513,12-Jan-2019,00:00:00,3.31,4.46
7513,12-Jan-2019,04:00:00,3.31,4.46
7513,12-Jan-2019,08:00:00,4.97,4.46
7513,12-Jan-2019,12:00:00,4.97,4.46
7513,12-Jan-2019,16:00:00,8.28,4.46
7513,12-Jan-2019,20:00:00,8.28,4.46
7513,13-Jan-2019,00:00:00,3.22,4.15
7513,13-Jan-2019,04:00:00,3.22,4.15
7513,13-Jan-2019,08:00:00,4.83,4.15
7513,13-Jan-2019,12:00:00,4.83,4.15
7513,13-Jan-2019,16:00:00,8.05,4.15
7513,13-Jan-2019,20:00:00,8.05,4.15
7513,14-Jan-2019,00:00:00,3.32,4.49
7513,14-Jan-2019,04:00:00,3.32,4.49
7513,14-Jan-2019,08:00:00,4.98,4.49
7513,14-Jan-2019,12:00:00,4.98,4.49
7513,14-Jan-2019,16:00:00,8.30,4.49
7513,14-Jan-2019,20:00:00,8.30,4.49
7513,15-Jan-2019,00:00:00,3.10,3.72
7513,15-Jan-2019,04:00:00,3.10,3.72
7513,15-Jan-2019,08:00:00,4.65,3.72
7513,15-Jan-2019,12:00:00,4.65,3.72
7513,15-Jan-2019,16:00:00,7.74,3.72
7513,15-Jan-2019,20:00:00,7.74,3.72
7513,16-Jan-2019,00:00:00,2.99,3.34
7513,16-Jan-2019,04:00:00,2.99,3.34
7513,16-Jan-2019,08:00:00,4.48,3.34
7513,16-Jan-2019,12:00:00,4.48,3.34
7513,16-Jan-2019,16:00:00,7.47,3.34
7513,16-Jan-2019,20:00:00,7.47,3.34
7513,17-Jan-2019,00:00:00,2.91,3.07
7513,17-Jan-2019,04:00:00,2.91,3.07
7513,17-Jan-2019,08:00:00,4.36,3.07
7513,17-Jan-2019,12:00:00,4.36,3.07
7513,17-Jan-2019,16:00:00,7.27,3.07
7513,17-Jan-2019,20:00:00,7.27,3.07
7513,18-Jan-2019,00:00:00,3.15,3.92
7513,18-Jan-2019,04:00:00,3.15,3.92
7513,18-Jan-2019,08:00:00,4.73,3.92
7513,18-Jan-2019,12:00:00,4.73,3.92
7513,18-Jan-2019,16:00:00,7.89,3.92
7513,18-Jan-2019,20:00:00,7.89,3.92
7513,19-Jan-2019,00:00:00,3.24,4.19
7513,19-Jan-2019,04:00:00,3.24,4.19
7513,19-Jan-2019,08:00:00,4.85,4.19
7513,19-Jan-2019,12:00:00,4.85,4.19
7513,19-Jan-2019,16:00:00,8.09,4.19
7513,19-Jan-2019,20:00:00,8.09,4.19
7513,20-Jan-2019,00:00:00,3.01,3.41
7513,20-Jan-2019,04:00:00,3.01,3.41
7513,20-Jan-2019,08:00:00,4.51,3.41
7513,20-Jan-2019,12:00:00,4.51,3.41
7513,20-Jan-2019,16:00:00,7.52,3.41
7513,20-Jan-2019,20:00:00,7.52,3.41
7513,21-Jan-2019,00:00:00,3.09,3.71
7513,21-Jan-2019,04:00:00,3.09,3.71
7513,21-Jan-2019,08:00:00,4.64,3.71
7513,21-Jan-2019,12:00:00,4.64,3.71
7513,21-Jan-2019,16:00:00,7.73,3.71
7513,21-Jan-2019,20:00:00,7.73,3.71
7513,22-Jan-2019,00:00:00,3.05,3.56
7513,22-Jan-2019,04:00:00,3.05,3.56
7513,22-Jan-2019,08:00:00,4.58,3.56
7513,22-Jan-2019,12:00:00,4.58,3.56
7513,22-Jan-2019,16:00:00,7.63,3.56
7513,22-Jan-2019,20:00:00,7.63,3.56
7513,23-Jan-2019,00:00:00,3.10,3.72
7513,23-Jan-2019,04:00:00,3.10,3.72
7513,23-Jan-2019,08:00:00,4.65,3.72
7513,23-Jan-2019,12:00:00,4.65,3.72
7513,23-Jan-2019,16:00:00,7.74,3.72
7513,23-Jan-2019,20:00:00,7.74,3.72
7513,24-Jan-2019,00:00:00,3.03,3.50
7513,24-Jan-2019,04:00:00,3.03,3.50
7513,24-Jan-2019,08:00:00,4.55,3.50
7513,24-Jan-2019,12:00:00,4.55,3.50
7513,24-Jan-2019,16:00:00,7.59,3.50
7513,24-Jan-2019,20:00:00,7.59,3.50
7513,25-Jan-2019,00:00:00,3.02,3.47
7513,25-Jan-2019,04:00:00,3.02,3.47
7513,25-Jan-2019,08:00:00,4.54,3.47
7513,25-Jan-2019,12:00:00,4.54,3.47
7513,25-Jan-2019,16:00:00,7.56,3.47
7513,25-Jan-2019,20:00:00,7.56,3.47
7513,26-Jan-2019,00:00:00,3.04,3.54
7513,26-Jan-2019,04:00:00,3.04,3.54
7513,26-Jan-2019,08:00:00,4.57,3.54
7513,26-Jan-2019,12:00:00,4.57,3.54
7513,26-Jan-2019,16:00:00,7.61,3.54
7513,26-Jan-2019,20:00:00,7.61,3.54
7513,27-Jan-2019,00:00:00,3.11,3.75
7513,27-Jan-2019,04:00:00,3.11,3.75
7513,27-Jan-2019,08:00:00,4.66,3.75
7513,27-Jan-2019,12:00:00,4.66,3.75
7513,27-Jan-2019,16:00:00,7.77,3.75
7513,27-Jan-2019,20:00:00,7.77,3.75
7513,28-Jan-2019,00:00:00,2.91,3.06
7513,28-Jan-2019,04:00:00,2.91,3.06
7513,28-Jan-2019,08:00:00,4.36,3.06
7513,28-Jan-2019,12:00:00,4.36,3.06
7513,28-Jan-2019,16:00:00,7.27,3.06
7513,28-Jan-2019,20:00:00,7.27,3.06
7513,29-Jan-2019,00:00:00,3.29,4.40
7513,29-Jan-2019,04:00:00,3.29,4.40
7513,29-Jan-2019,08:00:00,4.94,4.40
7513,29-Jan-2019,12:00:00,4.94,4.40
7513,29-Jan-2019,16:00:00,8.23,4.40
7513,29-Jan-2019,20:00:00,8.23,4.40
7513,30-Jan-2019,00:00:00,2.98,3.30
7513,30-Jan-2019,04:00:00,2.98,3.30
7513,30-Jan-2019,08:00:00,4.47,3.30
7513,30-Jan-2019,12:00:00,4.47,3.30
7513,30-Jan-2019,16:00:00,7.44,3.30
7513,30-Jan-2019,20:00:00,7.44,3.30
7513,31-Jan-2019,00:00:00,3.32,4.47
7513,31-Jan-2019,04:00:00,3.32,4.47
7513,31-Jan-2019,08:00:00,4.97,4.47
7513,31-Jan-2019,12:00:00,4.97,4.47
7513,31-Jan-2019,16:00:00,8.29,4.47
7513,31-Jan-2019,20:00:00,8.29,4.47
7513,01-Feb-2019,00:00:00,3.20,4.07
7513,01-Feb-2019,04:00:00,3.20,4.07
7513,01-Feb-2019,08:00:00,4.80,4.07
7513,01-Feb-2019,12:00:00,4.80,4.07
7513,01-Feb-2019,16:00:00,8.00,4.07
7513,01-Feb-2019,20:00:00,8.00,4.07
7513,02-Feb-2019,00:00:00,3.20,4.06
7513,02-Feb-2019,04:00:00,3.20,4.06
7513,02-Feb-2019,08:00:00,4.79,4.06
7513,02-Feb-2019,12:00:00,4.79,4.06
7513,02-Feb-2019,16:00:00,7.99,4.06
7513,02-Feb-2019,20:00:00,7.99,4.06
7513,03-Feb-2019,00:00:00,3.15,3.90
7513,03-Feb-2019,04:00:00,3.15,3.90
7513,03-Feb-2019,08:00:00,4.73,3.90
7513,03-Feb-2019,12:00:00,4.73,3.90
7513,03-Feb-2019,16:00:00,7.88,3.90
7513,03-Feb-2019,20:00:00,7.88,3.90
7513,04-Feb-2019,00:00:00,3.18,4.01
7513,04-Feb-2019,04:00:00,3.18,4.01
7513,04-Feb-2019,08:00:00,4.77,4.01
7513,04-Feb-2019,12:00:00,4.77,4.01
7513,04-Feb-2019,16:00:00,7.96,4.01
7513,04-Feb-2019,20:00:00,7.96,4.01
7513,05-Feb-2019,00:00:00,3.04,3.50
7513,05-Feb-2019,04:00:00,3.04,3.50
7513,05-Feb-2019,08:00:00,4.55,3.50
7513,05-Feb-2019,12:00:00,4.55,3.50
7513,05-Feb-2019,16:00:00,7.59,3.50
7513,05-Feb-2019,20:00:00,7.59,3.50
7513,06-Feb-2019,00:00:00,2.96,3.23
7513,06-Feb-2019,04:00:00,2.96,3.23
7513,06-Feb-2019,08:00:00,4.44,3.23
7513,06-Feb-2019,12:00:00,4.44,3.23
7513,06-Feb-2019,16:00:00,7.39,3.23
7513,06-Feb-2019,20:00:00,7.39,3.23
7513,07-Feb-2019,00:00:00,3.29,4.37
7513,07-Feb-2019,04:00:00,3.29,4.37
7513,07-Feb-2019,08:00:00,4.93,4.37
7513,07-Feb-2019,12:00:00,4.93,4.37
7513,07-Feb-2019,16:00:00,8.22,4.37
7513,07-Feb-2019,20:00:00,8.22,4.37
7513,08-Feb-2019,00:00:00,2.96,3.25
7513,08-Feb-2019,04:00:00,2.96,3.25
7513,08-Feb-2019,08:00:00,4.44,3.25
7513,08-Feb-2019,12:00:00,4.44,3.25
7513,08-Feb-2019,16:00:00,7.41,3.25
7513,08-Feb-2019,20:00:00,7.41,3.25
7513,09-Feb-2019,00:00:00,3.31,4.45
7513,09-Feb-2019,04:00:00,3.31,4.45
7513,09-Feb-2019,08:00:00,4.97,4.45
7513,09-Feb-2019,12:00:00,4.97,4.45
7513,09-Feb-2019,16:00:00,8.28,4.45
7513,09-Feb-2019,20:00:00,8.28,4.45
7513,10-Feb-2019,00:00:00,2.95,3.21
7513,10-Feb-2019,04:00:00,2.95,3.21
7513,10-Feb-2019,08:00:00,4.42,3.21
7513,10-Feb-2019,12:00:00,4.42,3.21
7513,10-Feb-2019,16:00:00,7.37,3.21
7513,10-Feb-2019,20:00:00,7.37,3.21
7513,11-Feb-2019,00:00:00,3.23,4.16
7513,11-Feb-2019,04:00:00,3.23,4.16
7513,11-Feb-2019,08:00:00,4.84,4.16
7513,11-Feb-2019,12:00:00,4.84,4.16
7513,11-Feb-2019,16:00:00,8.07,4.16
7513,11-Feb-2019,20:00:00,8.07,4.16
7513,12-Feb-2019,00:00:00,3.23,4.17
7513,12-Feb-2019,04:00:00,3.23,4.17
7513,12-Feb-2019,08:00:00,4.84,4.17
7513,12-Feb-2019,12:00:00,4.84,4.17
7513,12-Feb-2019,16:00:00,8.07,4.17
7513,12-Feb-2019,20:00:00,8.07,4.17
7513,13-Feb-2019,00:00:00,2.89,3.00
7513,13-Feb-2019,04:00:00,2.89,3.00
7513,13-Feb-2019,08:00:00,4.34,3.00
7513,13-Feb-2019,12:00:00,4.34,3.00
7513,13-Feb-2019,16:00:00,7.23,3.00
7513,13-Feb-2019,20:00:00,7.23,3.00
7513,14-Feb-2019,00:00:00,3.18,4.01
7513,14-Feb-2019,04:00:00,3.18,4.01
7513,14-Feb-2019,08:00:00,4.77,4.01
7513,14-Feb-2019,12:00:00,4.77,4.01
7513,14-Feb-2019,16:00:00,7.96,4.01
7513,14-Feb-2019,20:00:00,7.96,4.01
7513,15-Feb-2019,00:00:00,3.21,4.11
7513,15-Feb-2019,04:00:00,3.21,4.11
7513,15-Feb-2019,08:00:00,4.82,4.11
7513,15-Feb-2019,12:00:00,4.82,4.11
7513,15-Feb-2019,16:00:00,8.03,4.11
7513,15-Feb-2019,20:00:00,8.03,4.11
7513,16-Feb-2019,00:00:00,3.27,4.32
7513,16-Feb-2019,04:00:00,3.27,4.32
7513,16-Feb-2019,08:00:00,4.91,4.32
7513,16-Feb-2019,12:00:00,4.91,4.32
7513,16-Feb-2019,16:00:00,8.18,4.32
7513,16-Feb-2019,20:00:00,8.18,4.32
7513,17-Feb-2019,00:00:00,2.95,3.20
7513,17-Feb-2019,04:00:00,2.95,3.20
7513,17-Feb-2019,08:00:00,4.42,3.20
7513,17-Feb-2019,12:00:00,4.42,3.20
7513,17-Feb-2019,16:00:00,7.37,3.20
7513,17-Feb-2019,20:00:00,7.37,3.20
7513,18-Feb-2019,00:00:00,3.27,4.31
7513,18-Feb-2019,04:00:00,3.27,4.31
7513,18-Feb-2019,08:00:00,4.90,4.31
7513,18-Feb-2019,12:00:00,4.90,4.31
7513,18-Feb-2019,16:00:00,8.17,4.31
7513,18-Feb-2019,20:00:00,8.17,4.31
7513,19-Feb-2019,00:00:00,3.07,3.64
7513,19-Feb-2019,04:00:00,3.07,3.64
7513,19-Feb-2019,08:00:00,4.61,3.64
7513,19-Feb-2019,12:00:00,4.61,3.64
7513,19-Feb-2019,16:00:00,7.69,3.64
7513,19-Feb-2019,20:00:00,7.69,3.64
7513,20-Feb-2019,00:00:00,3.28,4.36
7513,20-Feb-2019,04:00:00,3.28,4.36
7513,20-Feb-2019,08:00:00,4.92,4.36
7513,20-Feb-2019,12:00:00,4.92,4.36
7513,20-Feb-2019,16:00:00,8.21,4.36
7513,20-Feb-2019,20:00:00,8.21,4.36
7513,21-Feb-2019,00:00:00,3.01,3.43
7513,21-Feb-2019,04:00:00,3.01,3.43
7513,21-Feb-2019,08:00:00,4.52,3.43
7513,21-Feb-2019,12:00:00,4.52,3.43
7513,21-Feb-2019,16:00:00,7.54,3.43
7513,21-Feb-2019,20:00:00,7.54,3.43
7513,22-Feb-2019,00:00:00,3.03,3.50
7513,22-Feb-2019,04:00:00,3.03,3.50
7513,22-Feb-2019,08:00:00,4.55,3.50
7513,22-Feb-2019,12:00:00,4.55,3.50
7513,22-Feb-2019,16:00:00,7.58,3.50
7513,22-Feb-2019,20:00:00,7.58,3.50
7513,23-Feb-2019,00:00:00,3.13,3.83
7513,23-Feb-2019,04:00:00,3.13,3.83
7513,23-Feb-2019,08:00:00,4.69,3.83
7513,23-Feb-2019,12:00:00,4.69,3.83
7513,23-Feb-2019,16:00:00,7.82,3.83
7513,23-Feb-2019,20:00:00,7.82,3.83
7513,24-Feb-2019,00:00:00,3.04,3.53
7513,24-Feb-2019,04:00:00,3.04,3.53
7513,24-Feb-2019,08:00:00,4.56,3.53
7513,24-Feb-2019,12:00:00,4.56,3.53
7513,24-Feb-2019,16:00:00,7.60,3.53
7513,24-Feb-2019,20:00:00,7.60,3.53
7513,25-Feb-2019,00:00:00,3.17,3.98
7513,25-Feb-2019,04:00:00,3.17,3.98
7513,25-Feb-2019,08:00:00,4.76,3.98
7513,25-Feb-2019,12:00:00,4.76,3.98
7513,25-Feb-2019,16:00:00,7.93,3.98
7513,25-Feb-2019,20:00:00,7.93,3.98
7513,26-Feb-2019,00:00:00,3.26,4.28
7513,26-Feb-2019,04:00:00,3.26,4.28
7513,26-Feb-2019,08:00:00,4.89,4.28
7513,26-Feb-2019,12:00:00,4.89,4.28
7513,26-Feb-2019,16:00:00,8.15,4.28
7513,26-Feb-2019,20:00:00,8.15,4.28
7513,27-Feb-2019,00:00:00,3.02,3.44
7513,27-Feb-2019,04:00:00,3.02,3.44
7513,27-Feb-2019,08:00:00,4.53,3.44
7513,27-Feb-2019,12:00:00,4.53,3.44
7513,27-Feb-2019,16:00:00,7.54,3.44
7513,27-Feb-2019,20:00:00,7.54,3.44
7513,28-Feb-2019,00:00:00,3.22,4.15
7513,28-Feb-2019,04:00:00,3.22,4.15
7513,28-Feb-2019,08:00:00,4.83,4.15
7513,28-Feb-2019,12:00:00,4.83,4.15
7513,28-Feb-2019,16:00:00,8.06,4.15
7513,28-Feb-2019,20:00:00,8.06,4.15
